size time error
0 11.892546653747559 3.753919993128058
1 12.368023037910461 1.8554787594023905
2 12.174084186553955 0.16015667564224498
3 13.379554390907288 0.43799662463357847
4 16.768746614456177 0.3970098259810983
5 21.57994508743286 0.0023217855907681304
6 24.623305082321167 1.8711400225468564
7 21.917629718780518 2.959710511760168
8 23.596817135810852 1.0137933819978893
9 29.261836886405945 1.8850688816301309
10 31.32128143310547 2.212087122163128
