size time error
1 0.03591465950012207 0.0017681445887290264
2 0.044699907302856445 0.013447542073279894
3 0.06444847583770752 0.005197380770969409
4 0.1292402744293213 0.001147068629072492
5 0.2865864038467407 0.0010147275247482847
6 0.5831117630004883 0.08658345100768791
7 1.4297295808792114 0.22040154949111093
8 4.174379825592041 0.1673546830183295
9 10.612381100654602 1.2009122395695233
10 38.31710195541382 0.8993962141334981
