size time error
10 10.701723551750183 3.229055394343817
20 10.180241513252259 3.7710111919289258
30 4.8295227766036986 3.0111806604514495
40 4.219042420387268 2.536953659279383
50 7.090811848640442 3.391173178973132
60 6.631703162193299 3.4402521393479644
70 1.5285502195358276 0.08883572831343214
80 1.6563255786895752 0.061157941111595004
90 1.5585375070571899 0.08986030646081761
100 1.5426866054534911 0.0572596897873073
