size time error
1 0.03308284282684326 0.007160749562000896
2 0.04009056091308594 0.0016703639001837522
3 0.0656881332397461 0.015488461065571425
4 0.0990142822265625 0.012441749680415918
5 0.1858360767364502 0.05230390182723141
6 0.3654881715774536 0.10260818857371196
7 0.7517910003662109 0.20314207785111174
8 1.769357442855835 0.46741765370509314
9 5.012960910797119 0.27974077185917484
10 14.913137674331665 3.323664395866778
