size time error
1 0.13682854175567627 0.03673907067215824
2 0.2704199552536011 0.02403702205533904
3 0.4544351100921631 0.09726885721695785
4 0.801325798034668 0.11822157289826968
5 1.0915708541870117 0.13769510278424316
6 1.6424930095672607 0.23016866016502552
7 3.5747451782226562 0.08151267936964524
8 8.034009337425232 0.4482140322369835
9 17.457855224609375 2.8307586884058127
10 38.690391182899475 1.2374960412517675
