size time error
1 0.18634402751922607 0.05698776539594408
2 0.17843925952911377 0.010974870764842761
3 0.15105986595153809 0.007139676137745449
4 0.1697148084640503 0.023968912748145436
5 0.15449035167694092 0.026182128057149503
6 0.16808485984802246 0.05093092609014052
7 0.22171056270599365 0.047529338240523286
8 0.17735505104064941 0.062298099720922685
9 0.18350136280059814 0.05443198050224347
10 0.21290135383605957 0.04920256812640578
