size time error
1 0.10381531715393066 0.012801852354092997
2 0.18312811851501465 0.03423436775885283
3 0.2327977418899536 0.030371187624344282
4 0.335516095161438 0.06002436153745697
5 0.628996729850769 0.03748726152692363
6 0.8883171081542969 0.16699087142198346
7 1.741234540939331 0.41923908541010807
8 3.8712157011032104 0.6735078193158449
9 11.252723336219788 0.03427162557293646
10 29.7497820854187 2.5981104448491945
