size time error
1 0.09102416038513184 0.0056921847724873045
2 0.3334624767303467 0.015406864766854335
3 0.621871829032898 0.0928206788251181
4 5.821889042854309 1.080003383610199
5 120.21987771987915 0.010930195105421215
6 120.21268463134766 0.0022172614064611133
7 120.17727148532867 0.020779239252840975
8 120.19194209575653 0.029653679675294822
9 120.19299185276031 0.016068233113687283
10 120.1983368396759 0.012573922197346082
