size time error
1 0.031703829765319824 0.008823695616846731
2 0.034462690353393555 0.0007158220751090242
3 0.06949365139007568 0.009044882277831902
4 0.11910462379455566 0.004894766398661189
5 0.2495061159133911 0.023063598442131433
6 0.65565025806427 0.04434809411492101
7 1.5613821744918823 0.05727200374230155
8 3.9970881938934326 0.2522984530315496
9 9.534586429595947 0.5373605173963159
10 25.3104385137558 0.42833926435318626
