size time error
1 0.04239094257354736 0.0019129611602124582
2 0.08810460567474365 0.05840322515633395
3 0.1441570520401001 0.0011644331306589803
4 0.14623987674713135 0.00161557299711959
5 0.14275944232940674 0.010362561349676494
6 0.1767582893371582 0.00879587869682954
7 0.42756056785583496 0.06221346884911281
8 4.476356506347656 0.4025074609008593
9 85.45866775512695 0.4152496333174609
10 120.04797124862671 0.052326829712821335
