size time error
10 51.3700352191925 3.016837168823994
20 49.79472506046295 2.911504051517104
30 46.0842294216156 2.350476050593881
40 45.66798152923584 2.432381607102623
50 47.948280453681946 2.695113483225771
60 45.8257098197937 2.411589991892256
70 41.82261791229248 0.16025276689488616
80 42.0862003326416 0.21833438361937432
90 36.011818051338196 2.1359398374918497
100 29.202542471885682 0.6619303136784057
