size time error
10 11.52550106048584 0.5378904497662109
20 17.740666460990905 0.8223594960182958
30 19.931799173355103 0.280605214511494
40 20.1497859954834 0.282582992061897
50 19.482345056533813 0.4779261056915675
60 20.49152708053589 0.3175265740096769
70 20.997539377212526 0.2371153623836422
80 21.0084858417511 0.3636657373857373
90 20.041796326637268 0.5040355312638464
100 17.04255039691925 1.0101467745945798
