size time error
10 10.50061810016632 1.5387056192066562
20 19.5140323638916 4.174504120555442
30 24.207504177093504 3.7350379566717273
40 42.90292336940765 4.155058295521474
50 48.03808827400208 3.6171738564324025
60 54.60373845100403 2.3408161491549375
70 59.489148902893064 0.3678834494185311
80 60.00660970211029 0.0002982015107186808
90 60.00627253055573 0.00023569744328979296
100 60.00525887012482 0.00026545932843553664
