size time error
1 0.07331454753875732 0.010675796727809458
2 0.1270517110824585 0.035622010599225505
3 0.19979000091552734 0.0027975392167591023
4 0.29766643047332764 0.005049361038999149
5 0.47740960121154785 0.021639877899433432
6 0.8268883228302002 0.028158478077522347
7 1.5795351266860962 0.1765152162484753
8 3.8310312032699585 0.06942310875538635
9 7.540246486663818 0.546128073410946
10 18.953858375549316 0.6168798194187899
